participant	Q1	Q2	Q3	Q4	Q5	Q6	Q7	Q8	Q9	Q10	Q11	Q12	Q13	Q14	Q15	Q16	Q17	Q18	Q19	Q20
1637	0	1	0	1	1	1	1	0	1	0	0	1	1	0	1	1	0	1	1	1
1638	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1639	1	1	0	1	0	0	1	0	1	1	0	0	0	0	1	0	1	1	0	0
1640	0	0	0	1	0	0	1	0	1	1	1	0	1	1	1	1	0	0	1	0
1641	1	1	0	1	0	0	0	0	1	0	1	1	1	1	1	1	1	0	1	0
1642	1	0	1	1	0	1	0	1	1	0	1	0	1	0	1	1	1	1	1	1
1643	1	1	0	1	1	0	1	0	1	1	0	1	0	1	0	1	1	1	1	1
1644	1	1	0	1	0	1	1	0	0	1	1	1	0	0	0	1	0	1	1	0
1645	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0
1646	0	0	0	1	0	0	1	1	1	1	0	0	0	0	0	0	0	1	1	1
1647	1	1	0	1	0	0	0	0	1	1	0	1	1	0	1	1	0	0	0	1
1648	0	1	0	1	1	0	0	1	1	1	1	1	0	1	0	1	1	1	1	1
1649	1	1	0	1	1	1	1	1	0	0	1	1	0	0	1	1	1	1	0	1
1650	1	0	0	1	0	0	0	0	0	1	1	1	1	0	0	1	1	1	1	1
1651	1	1	0	1	0	1	1	1	0	1	1	1	1	1	0	0	1	0	1	1
1652	1	1	0	1	0	0	1	0	1	1	1	1	0	0	1	1	1	1	1	1
1653	1	1	0	0	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1
1654	1	0	0	1	1	1	0	0	0	0	1	1	1	1	1	1	1	1	1	0
1655	1	1	0	0	0	0	1	0	1	1	1	1	0	1	0	0	0	0	1	0
1656	1	1	1	1	1	1	1	0	0	1	1	1	0	1	1	1	1	1	1	1
1657	1	0	0	1	1	0	1	1	0	1	1	1	1	1	1	1	0	1	0	1
1658	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0
1659	1	1	0	1	1	1	1	1	0	0	1	1	1	1	1	1	0	1	1	1
1660	1	0	0	1	1	0	0	0	0	1	1	1	0	0	1	0	0	1	1	1
1661	1	0	0	1	1	0	1	1	1	1	0	1	0	1	1	0	0	0	0	0
1662	1	0	0	1	1	1	1	0	0	1	0	1	0	1	1	0	0	1	0	1
1663	1	1	0	1	1	0	1	0	1	1	1	0	1	0	1	1	0	0	1	0
1664	1	0	1	1	1	0	0	1	0	1	0	1	1	1	0	1	0	1	1	1
1665	1	0	1	0	0	1	1	0	0	1	0	1	1	0	0	1	0	0	1	1
1666	1	0	1	1	0	1	1	0	1	1	1	1	1	1	0	0	0	1	1	1
1667	1	1	0	1	1	1	0	0	0	1	1	1	1	1	1	0	0	1	1	1
1668	0	1	0	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1
1669	1	1	0	1	1	0	1	0	1	1	0	1	1	1	1	1	0	1	1	1
1670	1	0	0	1	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1
1671	0	0	0	1	0	0	0	1	1	0	1	1	0	0	1	0	0	1	0	1
1672	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	1	0	1	1	0
1673	1	0	0	1	1	0	0	0	1	1	0	1	0	1	0	0	0	1	0	1
1674	0	1	0	0	0	0	1	1	1	1	1	0	0	1	1	1	1	0	1	1
1675	1	1	0	0	1	1	1	0	1	0	0	1	1	1	1	0	0	0	1	0
1676	0	0	0	1	1	0	1	1	1	1	1	1	1	1	0	0	0	1	1	1
1677	1	0	0	1	1	0	1	1	0	1	1	1	0	1	1	1	1	1	1	1
1678	0	1	0	1	1	0	1	1	1	1	1	1	1	0	0	0	1	0	1	1
1679	0	1	0	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1
1680	1	1	1	1	0	0	1	1	1	1	1	1	1	1	0	1	0	1	1	0
1681	0	1	1	1	1	1	1	1	0	1	1	1	1	1	0	0	1	1	1	1
1682	1	1	0	1	1	0	1	0	1	0	1	0	1	0	1	0	0	0	1	0
1683	1	1	0	1	1	1	1	1	1	1	1	1	0	1	0	1	0	1	1	1
1684	1	0	1	1	0	0	0	1	1	1	0	1	1	1	1	0	1	1	1	1
1685	1	1	0	1	1	0	1	1	0	1	1	1	1	1	1	1	0	1	0	1
1686	1	0	1	1	0	0	1	1	0	1	1	1	0	0	0	1	0	0	1	1
1687	0	0	1	0	1	0	1	1	1	0	0	0	1	0	1	1	1	0	1	0
1688	1	0	0	1	1	0	1	1	0	1	1	1	1	1	0	1	0	1	1	1
1689	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	0	0	1	0
1690	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	0
1691	1	0	0	1	1	0	1	0	1	0	1	1	1	1	1	0	1	0	1	1
1692	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	0
1693	1	1	0	1	1	1	0	1	1	1	1	0	0	0	1	1	1	1	1	1
1694	0	1	0	1	0	0	1	0	1	1	1	1	1	0	1	1	0	1	1	1
1695	1	0	0	1	1	0	1	1	0	1	0	1	1	0	0	1	1	1	1	1
1696	1	1	0	0	1	1	1	1	0	1	1	1	1	1	1	0	1	0	0	1
1697	1	0	0	1	0	0	1	0	0	1	0	0	0	1	1	1	0	0	1	1
1698	1	0	0	1	1	1	1	1	0	1	1	1	0	1	0	1	0	0	1	0
1699	1	1	1	0	0	1	1	1	0	0	1	1	0	1	0	1	0	1	0	1
1700	1	1	0	1	1	1	0	0	0	1	0	1	0	1	0	0	1	1	0	1
1701	1	1	0	1	0	0	0	0	0	1	1	1	1	0	1	1	0	1	0	1
1702	0	1	0	1	1	0	0	1	1	0	1	1	1	1	0	0	0	1	1	1
1703	0	1	1	1	0	0	0	0	1	0	0	1	0	1	0	1	0	0	1	0
1704	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	0	1	0	1
1705	1	1	1	1	1	1	0	0	1	0	1	1	0	1	0	1	1	1	0	1
1706	0	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	1	1
1707	1	0	0	1	0	0	1	1	1	1	0	1	0	1	1	0	1	0	1	1
1708	1	0	0	1	0	0	1	0	1	1	0	1	1	1	0	1	0	1	1	1
1709	1	0	1	1	1	0	1	0	1	0	1	1	0	1	0	1	0	1	1	1
1710	0	0	1	1	0	0	1	1	0	1	1	1	0	1	1	1	1	1	1	0
1711	1	1	0	1	1	0	0	0	1	1	0	1	1	0	1	1	0	0	1	1
1712	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	1	1
1713	1	0	0	1	1	0	1	0	1	1	1	0	0	0	1	0	1	1	1	0
1714	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0
1715	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1
1716	1	0	0	1	1	0	1	1	1	1	0	1	1	1	1	1	0	1	1	0
1717	1	0	0	0	1	0	1	1	0	0	0	1	0	1	0	1	0	0	0	1
1718	0	1	0	1	1	0	1	0	0	1	1	1	1	0	0	0	1	1	0	0
1719	1	0	0	1	1	1	1	0	0	1	0	1	0	0	1	1	0	1	0	1
1720	1	1	0	0	1	0	1	0	1	1	1	0	0	0	0	1	0	0	1	0
1721	1	0	0	1	0	1	1	1	1	0	1	1	0	0	0	1	1	1	0	0
1722	0	1	0	1	1	0	1	1	1	1	1	1	0	0	0	1	0	0	1	1
1723	1	1	0	0	1	0	0	0	1	1	1	1	0	0	0	1	0	1	0	1
1724	0	0	1	1	0	1	0	0	0	1	0	1	0	1	1	0	1	1	0	0
1725	0	1	0	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1
1726	1	0	0	1	0	0	1	1	1	1	0	1	1	0	0	1	0	1	1	0
1727	1	1	1	1	1	0	0	1	1	0	1	1	0	1	1	1	0	1	0	1
1728	1	1	0	1	0	0	1	1	1	1	0	1	1	0	0	0	1	1	0	1
1729	1	1	0	0	1	0	0	1	0	1	1	1	0	1	0	1	0	1	1	1
1730	1	0	0	1	1	0	1	1	0	1	1	1	0	0	0	0	0	1	0	0
1731	1	0	0	1	1	0	0	0	1	1	0	1	1	1	0	0	0	1	1	1
1732	1	0	0	0	0	1	1	0	0	0	1	1	1	1	0	1	1	0	1	1
1733	1	0	0	1	0	0	0	1	0	0	0	1	0	0	1	1	1	1	0	1
1734	1	1	0	0	1	1	0	0	1	1	1	1	0	1	1	1	1	1	1	1
1735	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	1	1	1	1	1
1736	0	1	0	1	0	0	1	0	1	1	0	1	1	1	1	1	1	0	1	1
1737	0	1	0	1	0	1	1	1	0	1	1	0	1	1	1	1	1	1	1	0
1738	1	0	0	1	1	0	1	0	0	1	0	0	1	0	0	0	1	1	1	1
1739	0	0	0	1	1	0	1	1	1	1	1	1	0	0	1	1	1	0	1	1
1740	1	0	0	1	0	1	1	0	1	1	0	0	0	0	0	0	0	1	1	0
1741	0	1	0	1	1	0	1	1	0	0	1	0	0	1	1	0	0	1	1	0
1742	1	0	0	1	0	0	0	0	1	1	0	1	1	1	1	1	1	1	1	1
1743	0	1	0	1	1	0	1	1	1	1	0	1	0	1	1	1	0	1	1	0
1744	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1
1745	1	1	1	1	1	0	1	1	1	1	0	1	1	0	1	1	1	0	1	1
1746	1	0	0	1	1	1	0	1	0	0	1	0	0	1	0	1	1	1	0	1
1747	1	1	0	0	1	0	1	1	1	1	1	1	0	0	0	0	0	1	1	1
1748	1	0	1	1	1	0	1	0	0	1	1	1	0	1	0	0	0	0	1	0
1749	1	0	0	1	1	1	1	0	0	1	1	1	1	1	0	1	0	0	1	1
1750	1	0	0	1	1	0	0	1	0	1	0	0	1	0	0	1	1	1	1	0
1751	1	0	0	1	0	0	0	1	1	0	1	0	1	0	1	0	0	1	1	1
1752	1	0	1	1	1	1	1	0	1	1	1	0	0	1	1	1	1	0	1	0
1753	1	0	1	1	1	1	0	0	1	1	1	1	0	0	1	1	0	1	1	0
1754	1	0	1	0	1	0	1	1	1	1	1	1	1	0	0	0	0	1	1	1
1755	1	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	1
1756	1	1	0	1	0	0	0	0	0	0	0	0	1	1	0	1	0	1	1	0
1757	1	0	0	1	1	0	0	1	1	0	1	0	1	0	1	1	0	0	1	1
1758	1	1	0	0	0	0	0	1	0	1	1	1	0	1	0	1	0	0	0	0
1759	1	0	1	1	1	0	0	0	1	1	0	1	0	0	0	1	0	1	1	1
1760	1	1	0	1	1	0	1	0	0	1	1	0	0	1	0	1	0	1	1	0
1761	1	0	0	1	1	1	1	0	1	0	1	1	1	0	1	1	1	1	0	1
1762	1	0	0	1	1	0	1	0	0	1	0	1	1	1	1	1	0	1	1	1
1763	1	1	0	1	1	1	0	1	1	0	1	0	0	1	1	1	0	0	1	1
1764	0	0	0	0	0	0	1	1	1	0	1	1	0	0	0	1	1	0	1	1
1765	1	0	0	1	0	1	1	0	0	1	1	1	1	1	1	1	0	0	1	1
1766	0	0	0	0	1	0	1	0	0	0	1	0	1	0	1	0	0	0	0	1
1767	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1
1768	1	1	0	1	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	0
1769	1	1	0	1	1	1	1	0	0	1	1	1	1	1	1	0	1	1	1	1
1770	0	0	0	1	1	0	1	1	1	0	0	0	0	0	1	0	0	0	1	1
1771	1	1	0	1	1	1	0	0	0	1	1	1	1	1	1	1	1	0	1	1
1772	0	0	0	1	1	1	1	1	0	1	0	1	0	0	0	0	0	1	1	1
1773	1	0	0	1	0	0	0	1	0	1	1	1	0	1	1	1	1	0	1	1
1774	1	0	0	1	0	0	0	1	1	0	0	1	0	0	0	1	0	0	1	0
1775	1	0	0	0	1	1	1	1	0	1	0	1	1	1	0	1	0	1	1	1
1776	1	0	0	1	1	1	0	0	0	1	0	0	0	1	0	1	0	1	1	1
1777	1	0	1	1	0	0	0	0	1	0	1	0	0	1	0	1	1	0	1	1
1778	1	1	1	1	0	0	0	0	0	1	0	0	0	0	1	1	0	1	1	0
1779	1	0	0	1	1	0	1	1	1	1	0	1	1	0	0	0	0	0	0	0
1780	0	0	0	1	0	0	0	1	1	1	1	1	1	0	0	1	1	1	1	1
1781	0	0	0	1	0	0	0	1	0	0	1	0	1	0	1	1	0	0	1	1
1782	0	0	1	1	1	0	0	0	0	1	1	0	1	0	0	1	0	0	1	1
1783	1	0	1	1	1	0	1	1	0	1	1	0	1	1	1	1	1	1	1	1
1784	1	0	0	1	1	0	1	0	0	0	0	1	0	0	1	0	0	1	1	1
1785	1	0	0	1	0	0	1	1	1	1	0	1	1	0	0	1	1	1	1	1
1786	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1	1	0	1	0
1787	0	1	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	1	1
1788	1	0	0	1	0	1	1	0	0	1	0	1	0	0	1	1	1	1	1	1
1789	0	1	0	1	1	0	1	0	0	1	1	1	0	1	1	1	0	1	1	0
1790	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	0	1	1	0	1
1791	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	1	1	1	1
1792	1	0	0	1	1	0	1	0	1	0	1	1	1	1	1	1	1	1	1	1
1793	1	0	0	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	0
1794	1	0	0	1	0	1	1	0	1	0	0	1	0	0	1	1	1	0	1	1
1795	0	1	0	0	1	0	1	1	0	1	0	1	0	1	0	0	0	1	1	0
1796	1	1	0	0	1	0	0	1	1	1	1	1	0	1	1	1	0	1	1	1
1797	1	1	0	1	1	0	1	1	1	1	0	1	1	1	1	0	0	1	1	1
1798	1	0	0	1	1	0	1	1	1	1	1	1	1	0	1	1	1	0	1	1
1799	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
1800	0	1	1	0	0	0	1	1	0	1	1	0	1	0	1	1	0	1	0	1
1801	0	0	0	1	1	0	1	1	0	1	1	1	1	0	1	1	0	1	1	0
1802	1	1	0	1	0	0	1	1	1	1	1	0	1	0	1	1	0	0	0	0
1803	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0
1804	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1
1805	1	1	1	0	1	0	1	1	1	1	1	0	1	1	1	0	0	0	1	1
1806	1	0	1	1	0	1	1	0	0	1	1	1	0	0	0	0	0	0	1	1
1807	0	0	0	1	0	0	0	0	1	1	1	1	0	1	0	0	0	0	1	1
1808	1	1	0	1	0	1	0	1	0	1	1	1	1	1	0	1	0	1	1	1
1809	1	0	0	0	0	1	1	0	0	1	0	1	0	1	0	1	0	1	1	1
1810	1	1	0	1	1	0	0	1	1	1	0	1	1	0	0	0	0	1	1	1
1811	1	1	0	0	1	1	1	0	0	1	1	0	0	0	1	0	0	1	1	1
1812	1	1	0	1	0	1	0	0	0	0	0	1	1	0	1	0	0	1	1	1
1813	0	0	1	1	0	1	1	1	1	1	1	1	0	1	1	0	0	0	1	1
1814	0	1	0	0	0	0	0	0	1	1	1	0	0	0	1	0	1	1	1	0
1815	1	0	1	0	1	1	0	0	0	1	1	0	1	0	1	1	0	0	1	0
1816	1	0	0	1	1	1	1	1	1	0	0	1	0	1	0	1	0	0	1	1
1817	1	0	0	0	0	0	0	1	0	1	1	0	0	1	1	1	1	1	1	0
1818	0	1	0	0	0	0	1	0	1	1	0	1	0	0	0	1	1	0	1	0
1819	1	1	1	1	1	1	0	0	0	1	0	1	1	1	0	1	0	0	1	1
1820	1	0	1	0	1	0	0	1	0	1	0	1	1	1	1	1	1	1	0	1
1821	1	0	0	1	0	1	0	0	1	1	1	1	0	0	0	0	0	1	1	1
1822	0	0	1	1	0	0	1	0	0	0	0	1	0	0	1	0	1	0	1	1
1823	1	1	0	1	1	0	1	1	0	1	1	1	1	1	1	1	0	1	1	1
1824	0	1	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	1
1825	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0
1826	0	0	0	1	1	1	1	1	1	1	1	1	0	1	0	1	1	0	0	1
1827	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	1	1	1	1
1828	1	1	0	0	0	0	0	0	1	1	0	1	0	0	1	1	0	1	1	0
1829	1	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1	0	1	0	0
1830	0	0	1	1	1	1	0	1	0	1	0	1	1	1	1	0	0	1	1	1
1831	1	1	0	0	1	0	1	0	0	1	1	1	0	1	1	0	0	1	0	1
1832	1	0	0	1	0	1	1	1	1	0	1	0	0	1	0	0	1	1	1	0
1833	1	0	0	1	1	1	0	0	0	1	0	1	1	1	0	1	1	1	0	1
1834	0	0	0	1	1	1	0	1	1	0	0	1	0	1	1	0	1	0	0	1
1835	1	0	1	1	1	1	0	1	1	1	0	0	0	1	0	0	0	0	1	1
1836	0	1	0	0	1	1	1	1	1	1	0	0	0	1	1	1	0	1	1	1
1837	0	0	0	1	1	1	1	0	0	1	1	0	1	0	0	1	0	1	0	1
1838	1	0	0	1	0	0	0	0	1	1	1	1	0	0	1	1	0	0	1	1
1839	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1
1840	1	1	1	1	1	1	1	0	0	1	0	1	1	1	1	1	1	1	1	1
1841	1	1	0	1	0	0	1	0	0	1	0	1	0	0	1	0	1	1	1	1
1842	1	1	1	1	0	0	1	1	0	1	0	0	0	1	0	0	0	0	1	1
1843	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1
1844	1	1	0	0	1	0	1	0	1	1	1	1	0	0	0	0	1	1	0	1
1845	1	1	0	1	0	0	1	1	0	0	0	1	0	0	1	1	1	0	1	1
1846	1	0	0	0	0	0	1	1	1	0	0	1	0	0	1	0	0	1	1	1
1847	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	0	1	1	1
1848	1	0	0	1	0	0	0	1	1	0	0	0	1	0	1	1	0	1	0	1
1849	1	1	0	1	1	0	0	0	0	0	1	1	0	0	1	0	1	0	1	1
1850	0	0	0	1	0	1	1	1	1	0	1	1	0	0	1	0	0	1	0	1
1851	0	1	1	1	0	1	1	1	1	1	1	1	0	1	1	1	0	1	1	1
1852	1	0	0	1	1	1	1	0	1	1	0	1	0	1	0	1	1	1	1	1
1853	1	1	0	1	1	0	1	0	0	1	1	0	0	1	1	1	1	1	1	0
1854	1	1	0	1	1	0	0	0	0	1	0	1	1	0	0	0	0	1	0	1
1855	1	0	0	1	1	0	1	0	0	1	0	1	0	1	0	0	1	0	1	1
1856	1	1	0	1	1	1	1	1	0	1	1	1	0	1	1	0	1	1	1	0
1857	1	0	0	0	1	0	1	0	0	1	1	1	0	1	1	1	0	1	1	0
1858	1	1	0	0	0	0	1	0	0	1	0	1	0	1	1	0	1	0	1	1
1859	1	0	0	1	1	0	1	1	0	1	1	1	0	1	1	1	1	1	1	1
1860	1	0	0	1	1	0	1	0	1	0	1	0	1	1	1	1	1	1	1	1
1861	1	0	0	1	0	1	1	1	1	1	0	0	0	0	1	1	0	0	1	0
1862	0	0	0	1	0	1	0	0	0	1	0	1	1	0	0	1	0	1	1	0
1863	1	0	0	0	1	0	0	0	1	1	0	1	0	1	1	1	0	1	1	1
1864	0	1	0	0	0	1	1	0	1	1	0	1	0	0	1	1	0	0	0	0
1865	1	1	0	1	0	0	0	1	0	0	1	0	1	1	0	1	1	0	1	1
1866	1	0	0	0	1	0	1	0	1	0	1	1	0	1	0	0	0	0	1	1
1867	1	1	1	1	1	1	1	1	0	1	1	1	0	0	0	1	0	0	1	1
1868	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	0	1	1
1869	0	0	0	1	0	1	1	1	0	1	0	0	1	1	0	1	0	1	1	1
1870	1	1	0	1	1	1	0	0	0	0	1	1	0	1	0	1	1	0	1	0
1871	0	1	0	1	1	1	0	1	1	0	1	1	0	1	0	1	1	0	1	1
1872	1	0	1	1	1	0	1	1	0	1	0	1	1	1	1	1	1	1	1	1
1873	1	0	0	1	1	0	1	1	1	0	1	0	0	1	0	1	0	0	0	1
1874	1	1	1	0	1	1	1	1	1	1	0	0	0	1	0	1	0	1	0	1
1875	1	0	0	0	1	0	1	0	0	1	1	0	1	1	1	1	0	1	1	1
1876	0	0	1	0	0	0	1	0	0	1	1	0	0	0	1	0	0	0	1	1
1877	1	1	0	1	1	1	1	0	1	1	0	1	0	0	0	1	1	0	1	0
1878	1	0	0	1	1	0	1	0	0	0	1	0	0	0	1	1	0	1	1	1
1879	1	1	0	1	1	0	1	1	0	0	0	0	0	1	1	0	0	1	1	1
1880	1	0	0	1	0	0	0	1	1	0	0	1	1	1	0	0	0	0	0	0
1881	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	0	0	1	0	0
1882	0	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0	1	0
1883	1	0	0	1	1	1	0	1	0	0	0	0	0	0	1	0	0	1	1	1
1884	1	0	0	1	0	1	1	1	0	1	1	1	1	1	1	0	0	1	1	1
1885	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	0	1	1	0
1886	1	1	0	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1
1887	1	0	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1
1888	1	1	1	1	1	0	0	1	0	1	0	1	0	1	0	1	1	0	0	0
1889	1	1	0	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1
1890	0	0	0	1	0	0	1	0	0	1	1	1	1	1	1	0	0	0	1	1
1891	1	1	1	1	1	0	1	0	0	1	1	1	0	1	1	1	0	1	0	1
1892	0	0	0	1	1	1	1	0	1	1	0	1	0	1	0	1	0	0	1	1
1893	1	1	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	1	1	1
1894	0	1	0	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1
1895	1	0	0	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1
1896	1	0	0	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
1897	1	1	1	1	1	0	1	1	0	0	1	1	0	1	1	1	0	1	1	1
1898	1	0	0	1	1	0	1	1	0	1	1	1	0	0	1	1	0	1	1	0
1899	0	1	0	1	1	0	1	0	1	0	1	1	1	1	1	0	0	1	1	1
1900	1	0	0	1	1	0	1	1	1	1	1	1	0	0	1	1	0	0	1	0
1901	1	0	0	1	1	1	1	0	0	0	1	1	0	1	0	1	0	1	1	1
1902	0	0	1	1	0	1	1	0	0	1	0	1	1	1	0	1	0	0	1	1
1903	1	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	1	1
1904	1	0	0	1	0	0	0	0	0	0	1	1	0	0	1	1	0	1	1	0
1905	1	1	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	1	1	1
1906	1	0	1	1	0	1	1	1	1	1	0	1	0	0	1	0	0	1	0	0
1907	1	0	0	1	0	1	0	0	0	1	0	0	1	0	1	1	0	0	1	1
1908	1	1	0	1	1	0	1	0	0	1	1	1	0	1	1	1	0	0	1	1
1909	1	0	1	1	1	1	1	0	0	1	1	1	0	0	1	0	0	1	1	1
1910	1	1	0	1	1	0	1	0	1	1	1	1	0	1	0	0	0	1	0	1
1911	1	1	0	0	1	1	0	0	1	0	0	1	0	1	1	0	0	1	1	1
1912	1	1	0	1	1	0	0	0	1	1	1	1	0	0	0	1	1	0	0	1
1913	1	1	0	1	0	0	0	1	1	0	0	1	1	1	0	1	0	1	1	0
1914	1	1	0	1	1	0	1	1	1	0	0	0	1	1	0	1	0	0	1	1
1915	1	0	0	1	0	0	0	0	1	1	0	0	0	1	0	1	0	1	1	0
1916	1	1	0	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
1917	1	0	0	1	0	1	0	0	0	1	0	0	0	0	1	1	0	0	1	0
1918	1	1	0	1	1	0	1	1	0	1	1	1	0	1	0	1	1	1	1	0
1919	1	1	0	1	0	1	1	0	1	1	0	0	0	0	1	1	1	1	1	0
1920	0	0	0	1	0	1	1	1	1	0	0	0	0	1	1	1	0	0	1	0
1921	1	1	0	0	1	0	0	1	1	1	1	0	0	1	1	1	0	0	0	0
1922	0	0	0	1	0	1	0	0	1	1	0	1	0	0	0	0	0	0	1	0
1923	1	0	0	1	0	1	0	1	1	1	1	1	1	1	1	0	0	1	1	1
1924	1	1	0	1	1	0	1	1	1	0	1	1	0	1	0	1	0	0	1	0
1925	1	0	0	1	1	0	0	1	1	1	1	1	0	1	1	0	0	0	1	1
1926	1	0	1	1	0	0	0	0	1	0	0	1	1	1	1	0	0	0	1	0
1927	1	1	1	1	0	0	1	0	1	1	1	1	0	1	1	0	1	0	1	1
1928	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1929	0	1	0	1	0	0	0	0	0	1	1	0	0	0	1	1	1	1	1	1
1930	0	1	0	1	1	1	1	1	1	1	1	1	0	1	0	1	1	0	1	0
1931	1	1	0	1	1	1	0	0	0	1	0	0	1	1	1	1	0	1	1	0
1932	1	0	0	1	1	0	1	0	1	1	1	1	0	0	1	1	0	1	1	0
1933	0	0	0	0	0	1	1	0	0	1	1	0	0	1	0	0	1	1	1	1
1934	0	0	0	1	1	0	1	0	0	0	0	1	0	0	0	1	0	1	1	0
1935	1	1	0	1	0	1	0	1	0	1	0	0	1	1	0	1	1	1	1	0
1936	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	1	1	1	0
1937	0	0	0	1	0	1	1	1	0	0	1	1	1	1	1	1	1	0	1	1
1938	0	1	1	1	1	0	1	1	0	0	0	1	0	1	0	1	0	1	1	0
1939	1	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1940	0	1	0	1	0	0	0	0	0	0	1	1	1	0	1	1	1	1	1	1
1941	1	0	0	1	0	0	0	1	0	0	1	1	0	1	1	0	0	1	1	1
1942	1	1	0	0	1	0	1	1	1	1	1	1	0	1	0	0	0	1	1	1
1943	1	0	1	1	1	0	1	0	1	1	1	0	1	1	1	0	0	0	1	1
1944	1	1	0	1	1	0	1	0	1	1	0	1	1	1	1	1	1	1	1	1
1945	1	0	1	1	1	0	1	0	1	1	1	1	0	0	0	1	0	1	1	1
1946	1	1	0	1	1	1	1	0	0	1	1	1	0	0	0	1	0	0	0	1
1947	0	1	1	1	1	1	1	0	0	1	0	1	0	1	1	1	0	0	1	1
1948	1	0	1	0	1	0	0	1	0	1	0	1	1	1	1	1	1	1	0	1
1949	1	1	1	0	0	1	1	1	0	1	1	0	1	1	0	1	1	1	1	0
1950	1	1	0	1	1	1	1	0	1	1	1	1	0	1	1	0	1	1	1	1
1951	1	1	0	1	1	1	1	1	1	1	1	1	0	1	1	0	1	0	1	1
1952	1	1	0	1	1	1	1	0	0	0	0	1	0	1	0	1	0	1	1	0
1953	1	1	1	1	1	0	1	1	0	1	1	1	1	1	0	1	1	1	1	1
1954	1	0	0	1	0	0	0	1	1	1	1	1	0	1	1	1	0	1	1	1
1955	1	0	0	1	1	0	1	0	1	1	0	0	1	0	1	1	0	1	1	1
1956	1	0	0	1	0	1	1	1	0	1	0	1	1	1	1	0	0	0	1	1
1957	1	0	0	1	0	0	1	0	1	0	1	1	1	1	1	0	0	1	0	1
1958	1	0	0	1	0	0	0	0	1	1	0	1	1	1	0	0	0	1	1	1
1959	1	1	0	1	1	0	1	0	1	1	1	1	0	1	0	1	0	1	1	0
